	Word	Class0	Class1	Class2	MultiMean
65009	锭	1	2	2	2
65010	挪窝儿	1	1	1	5
65011	毛虫	1	1	1	1
65012	娇艳欲滴	1	1	1	8
65013	得空	1	1	1	17
65014	逋	1	1	1	23
65015	再就是	1	1	1	10
65016	服务性	1	1	1	179
65017	半死不活	1	1	1	14
65018	赔付	1	1	1	4
65019	赭色	1	1	1	4
65020	冰棍儿	1	1	1	5
65021	消费量	1	1	1	141
65022	红柳	1	1	1	1
65023	选择题	1	1	1	7
65024	聚焦点	1	1	1	29
65025	雕栏画栋	1	1	1	0
65026	豆腐皮	1	1	1	2
65027	美术界	1	1	1	6
65028	独	2	2	3	39
65029	隽	1	2	2	34
65030	转干	1	1	1	0
65031	大大小小	2	2	2	13
65032	瓶子	1	1	1	1
65033	证明	2	2	2	18
65034	各得其所	1	1	1	5
65035	忙忙碌碌	1	1	1	26
65036	感恩	1	1	1	4
65037	这样	1	1	1	10
65038	窒息	1	1	1	2
65039	亲眼目睹	1	1	1	11
65040	聪明	1	1	1	29
65041	依	2	2	2	74
65042	退赔	1	1	1	7
65043	注册地	1	1	1	55
65044	丹荔	1	1	1	1
65045	羊齿	1	1	1	0
65046	网吧	1	1	1	0
65047	卅	1	1	1	0
65048	丑态百出	1	1	1	24
65049	塞车	1	1	1	22
65050	陛下	1	2	2	32
65051	斯洛伐克共和国	1	1	1	299
65052	罢工	1	1	1	3
65053	肄业生	1	1	1	21
65054	腔	2	4	4	16
65055	宇宙船	1	1	1	5
65056	观	4	5	5	72
65057	平整	2	2	3	21
65058	贲	1	1	2	32
65059	伪托	1	1	1	9
65060	收押	1	1	1	21
65061	蚌	1	1	1	1
65062	鱼油	1	1	1	0
65063	本乡	1	1	1	20
65064	闲言闲语	2	2	2	10
65065	锦绣前程	1	1	1	0
65066	文化厅	1	1	1	24
65067	败类	1	1	1	19
65068	毕其功于一役	1	1	1	28
65069	登程	1	1	1	8
65070	衍文	1	1	1	5
65071	为止	1	1	1	42
65072	臭老九	1	1	1	23
65073	开销	2	2	2	20
65074	胯骨	1	1	1	1
65075	美艳	1	1	1	8
65076	微观世界	1	1	1	4
65077	平津	1	1	1	42
65078	无机酸	1	1	1	35
65079	拳联	1	1	1	36
65080	分类箱	1	1	1	39
65081	简体字	1	1	1	3
65082	修葺	1	1	1	14
65083	庸人自扰	1	1	1	2
65084	观樱会	1	1	1	118
65085	一步登天	1	1	1	11
65086	构配件	1	1	1	4
65087	偏关	1	1	1	5
65088	隧洞	1	1	1	3
65089	一瞬间	1	1	1	41
65090	查找	1	1	1	23
65091	老交情	1	1	1	2
65092	心如死灰	1	1	1	9
65093	文职	1	1	1	0
65094	滤器	1	1	1	3
65095	寝不安席	1	1	1	4
65096	借酒消愁	1	1	1	4
65097	胡椒面	1	1	1	20
65098	变性酒精	1	1	1	0
65099	好汉	1	1	1	15
65100	通牒	1	1	1	2
65101	真名	1	1	1	4
65102	瞧	2	2	2	46
65103	限期	2	2	2	11
65104	盛怒	1	1	1	18
65105	小工	1	1	1	1
65106	值星	1	1	1	5
65107	感受器	1	1	1	145
65108	磕磕绊绊	1	1	1	11
65109	群英	1	1	1	15
65110	运动队	1	1	1	82
65111	操之过急	1	1	1	13
65112	感召力	1	1	1	34
65113	审计法	1	1	1	113
65114	浩然之气	1	1	1	9
65115	登机	1	1	1	2
65116	择业观	1	1	1	1
65117	锯子	1	1	1	1
65118	科威特国	1	1	1	299
65119	空难	1	1	1	4
65120	受灾	1	1	1	1
65121	手腕子	1	1	1	6
65122	小九九	1	1	1	1
65123	内兄	1	1	1	1
65124	借水行舟	1	1	1	5
65125	秤钩	1	1	1	6
65126	高红村	1	1	1	183
65127	花椰菜	1	1	1	2
65128	二伏	1	1	1	1
65129	百尺竿头，更进一步	1	1	1	17
65130	红茶	1	1	1	1
65131	阐明	1	1	1	9
65132	货运	2	2	2	23
65133	阿谀奉承者	1	1	1	4
65134	左腿	1	1	1	5
65135	刚性	1	1	1	179
65136	黄金分割	1	1	1	109
65137	掰	1	1	1	2
65138	吟咏	1	1	1	10
65139	望风而逃	1	1	1	29
65140	蜡疗	1	1	1	7
65141	隔断	2	2	2	8
65142	粘土矿	1	1	1	4
65143	农牧区	1	1	1	171
65144	瞳仁	1	1	1	5
65145	否决	1	1	1	2
65146	陪同团	1	1	1	91
65147	考卷	1	1	1	2
65148	茔	1	1	1	6
65149	末梢	3	3	3	43
65150	禾本科	1	1	1	0
65151	民俗学	1	1	1	176
65152	进出境	1	1	1	1
65153	龙眼树	1	1	1	70
65154	基多	1	1	1	71
65155	好奇心	1	1	1	3
65156	恢宏博大	1	1	1	12
65157	赤瓜礁	1	1	1	4
65158	权衡	1	1	1	2
65159	风量	1	1	1	141
65160	放走	1	1	1	15
65161	配料	1	1	1	0
65162	即若	1	1	1	20
65163	恶言	1	1	1	5
65164	鹬蚌相争	1	1	1	1
65165	故宅	1	1	1	6
65166	直视	1	1	1	18
65167	农村	1	1	1	13
65168	溪	1	1	1	7
65169	表蒙子	1	1	1	0
65170	俯瞰	1	1	1	3
65171	卦	1	1	1	154
65172	军乐	1	1	1	22
65173	精简	1	1	1	17
65174	副作用	1	1	1	1
65175	新野县	1	1	1	571
65176	踵事增华	1	1	1	19
65177	公干	1	1	1	5
65178	照抄	1	1	1	13
65179	脱逃	1	1	1	29
65180	奇珍异宝	1	1	1	8
65181	耗尽	1	1	1	0
65182	悟性	1	1	1	3
65183	天疱疮	1	1	1	13
65184	监督厅	1	1	1	24
65185	淡淡	1	2	2	25
65186	之内	1	2	2	19
65187	西区	1	1	1	142
65188	心焦	1	1	1	29
65189	托福	2	2	2	15
65190	怒吼	1	1	1	2
65191	奴才	1	3	3	19
65192	重视	1	1	1	29
65193	联训	1	1	1	8
65194	郎舅	1	1	1	7
65195	冬春汛	1	1	1	10
65196	天竹	1	1	1	1
65197	坳	1	1	1	3
65198	爱孙	1	1	1	0
65199	副线圈	1	1	1	1
65200	路标	1	1	1	11
65201	版次	1	1	1	1
65202	局促	1	3	3	51
65203	许诺	1	1	1	11
65204	肥皂	1	1	1	3
65205	完婚	1	1	1	12
65206	囚徒	1	1	1	9
65207	苦酒	1	1	1	5
65208	癖性	1	1	1	7
65209	妄自菲薄	1	1	1	4
65210	查证	1	1	1	9
65211	后退	2	2	2	22
65212	走头无路	1	1	1	1
65213	柏枝	1	1	1	9
65214	勘定	1	1	1	0
65215	上声	1	1	1	6
65216	西侧	1	1	1	0
65217	陈列品	1	1	1	52
65218	综合大学	1	1	1	73
65219	生长	1	1	1	4
65220	从快	1	1	1	20
65221	风纪	1	1	1	9
65222	茶座	1	1	1	7
65223	强奸罪	1	1	1	19
65224	痔漏	1	1	1	216
65225	白质	1	1	1	4
65226	窑子	1	1	1	5
65227	唆使	1	1	1	16
65228	嬉笑	1	1	1	2
65229	会长	1	1	1	4
65230	内斜视	1	1	1	216
65231	凳子	1	1	1	1
65232	院内	1	1	1	0
65233	叹服	1	1	1	14
65234	浇铸	1	1	1	10
65235	联防队员	1	1	1	81
65236	长年	2	2	3	27
65237	猩猩草	1	1	1	64
65238	设宴	1	1	1	6
65239	申诉	1	1	1	8
65240	斜对面	1	1	1	1
65241	鞋样	1	1	1	1
65242	鼎立	2	2	2	3
65243	祁剧	1	1	1	53
65244	参观记	2	2	2	10
65245	桃树	1	1	1	70
65246	愚懦	1	1	1	26
65247	普通机	1	1	1	62
65248	上位	2	2	2	6
65249	罪人	1	1	1	9
65250	声色俱厉	1	1	1	19
65251	开发办	1	1	1	30
65252	空架子	1	1	1	2
65253	亚的斯亚贝巴	1	1	1	120
65254	歌颂	1	1	1	38
65255	急三火四	1	1	1	16
65256	象是	1	1	1	16
65257	憬悟	1	1	1	20
65258	水稻	1	1	1	6
65259	石斑鱼	1	1	1	43
65260	下落	2	2	2	28
65261	笔算	1	1	1	3
65262	宿债	1	1	1	1
65263	邮汇	1	1	1	6
65264	复杂	1	1	1	23
65265	通脱木	1	1	1	70
65266	正本	1	1	1	4
65267	月光如水	1	1	1	6
65268	槟子	1	1	2	78
65269	兴奋剂	1	1	1	28
65270	深远	1	1	1	20
65271	处置场	1	1	1	86
65272	不可企及	1	1	1	6
65273	形体	1	1	1	2
65274	麦糠	1	1	1	7
65275	太阳岛	1	1	1	13
65276	执行数	1	1	1	109
65277	拣选	1	1	1	28
65278	相对性	1	1	1	1
65279	苦楚	1	1	1	11
65280	江面	1	1	1	8
65281	面交	1	1	1	5
65282	倒塌	1	1	1	12
65283	鲜肉	1	1	1	1
65284	蚕蛾	1	1	1	9
65285	敌酋	1	1	1	6
65286	长颈鹿	1	1	1	3
65287	麾	2	2	2	3
65288	敌视	1	1	1	7
65289	共同	1	1	1	34
65290	民歌节	1	1	1	40
65291	扣压	1	1	1	21
65292	费工	1	1	1	48
65293	性腺	1	1	1	0
65294	素菜	1	1	1	3
65295	奇闻	1	1	1	9
65296	通草	1	1	1	64
65297	突入	1	1	1	38
65298	工业化	1	1	1	142
65299	吃请	1	1	1	12
65300	阂	1	1	1	26
65301	加密	1	1	1	0
65302	析出	1	1	1	0
65303	乘务	1	1	1	23
65304	倒海翻江	1	1	1	33
65305	诚心诚意	2	3	3	85
65306	不惜	1	1	1	3
65307	联合会	1	1	1	15
65308	高度计	1	1	1	13
65309	车载斗量	1	1	1	44
65310	败坏	2	2	2	19
65311	才情	1	1	1	8
65312	增长率	1	1	1	208
65313	绽	1	2	2	36
65314	作人	1	1	1	5
65315	生客	1	1	1	5
65316	揽客	1	1	1	7
65317	牺牲品	2	2	2	13
65318	加筑	1	1	1	0
65319	节假日	1	1	1	3
65320	无休止	1	1	1	35
65321	剪接	1	1	1	4
65322	接近	3	3	3	89
65323	韵味	1	1	1	6
65324	无霜期	1	1	1	35
65325	全县	1	1	1	9
65326	经纶天下	1	1	1	8
65327	孔明灯	1	1	1	58
65328	嫩芽	1	1	1	4
65329	素服	1	1	1	5
65330	迫击炮	1	1	1	20
65331	黄粱美梦	1	1	1	9
65332	紊	1	1	1	43
65333	共和国	1	1	1	1
65334	宫调	1	1	1	17
65335	合家	1	1	1	5
65336	下午	1	1	1	5
65337	转运	2	2	2	25
65338	盘剥	1	1	1	3
65339	燕	1	1	1	5
65340	超导电性	1	1	1	179
65341	大德	1	2	2	4
65342	豆瓣儿酱	1	1	1	9
65343	非公有	1	1	1	1
65344	钟情	2	2	2	12
65345	理论家	1	1	1	114
65346	姊夫	1	1	1	1
65347	海狸鼠	1	1	1	1
65348	服装城	1	1	1	9
65349	人丛	1	1	1	4
65350	挂虑	1	1	1	15
65351	超高压	1	1	1	6
65352	飞来	1	1	1	2
65353	展开	1	2	2	13
65354	盲人瞎马	1	1	1	44
65355	默然	1	1	1	8
65356	花儿	1	1	1	5
65357	凉山	1	1	1	206
65358	国事	1	1	1	3
65359	滑雪衫	1	1	1	20
65360	备料	1	1	1	3
65361	森森	1	1	1	4
65362	悠久	1	1	1	43
65363	蓄洪	1	1	1	9
65364	相逢	1	1	1	15
65365	万难不却	1	1	1	0
65366	大浪	1	1	1	15
65367	气泡	1	1	1	3
65368	娇嫩嫩	1	1	1	23
65369	家住址	1	1	1	11
65370	回条	1	1	1	3
65371	寅时	1	1	1	11
65372	童男	1	1	1	2
65373	魏塘镇	1	1	1	172
65374	铜锤	1	1	1	3
65375	环境	1	1	1	1
65376	娱乐业	1	1	1	149
65377	脑外科	1	1	1	12
65378	无凭无据	1	1	1	4
65379	本本分分	2	3	3	30
65380	内司委	1	1	1	39
65381	料想	1	1	1	9
65382	大喊	1	1	1	12
65383	胡椒粉	1	1	1	12
65384	维生素pp	1	1	1	30
65385	缓释	1	1	1	0
65386	铁皮大鼓	1	1	1	1
65387	神智	1	1	1	7
65388	图案	1	1	1	11
65389	步炮	1	1	1	20
65390	多重	1	1	1	44
65391	嫉恶如仇	1	1	1	5
65392	游走不定	1	1	1	28
65393	倾	3	4	4	40
65394	觉世	1	1	1	4
65395	念头	1	1	1	10
65396	口授	1	1	1	2
65397	亲如手足	1	1	1	47
65398	明镜高悬	1	1	1	5
65399	跳神	1	1	1	0
65400	挨揍	1	1	1	0
65401	彩旗	1	1	1	21
65402	万般	2	2	2	31
65403	日本国	1	1	1	299
65404	里外	1	1	1	1
65405	老成持重	1	1	1	37
65406	毛兴村	1	1	1	183
65407	空政	1	1	1	3
65408	生津止渴	1	1	1	0
65409	工程奖	1	1	1	13
65410	绪	1	1	1	0
65411	摇荡	1	1	1	17
65412	纤巧	1	1	1	29
65413	充军	1	1	1	9
65414	贪心不足	1	1	1	24
65415	绝非	1	1	1	20
65416	尽管如此	1	1	1	6
65417	位移	1	1	1	13
65418	光杆司令	1	1	1	5
65419	氢气	1	1	1	2
65420	少见多怪	1	1	1	3
65421	病歪歪	1	1	1	11
65422	由头	1	1	1	26
65423	生搬硬套	2	2	2	8
65424	投其所好	1	1	1	37
65425	政治犯	1	1	1	31
65426	缩合	1	1	1	4
65427	船务	1	1	1	23
65428	六合	1	1	1	10
65429	保护率	1	1	1	187
65430	自审	1	1	1	2
65431	新装	1	1	1	19
65432	芝麻官	1	1	1	2
65433	礼帽	1	1	1	25
65434	拉力	1	1	1	1
65435	下厨	1	1	1	4
65436	抬轿子	1	1	1	36
65437	学习	1	1	1	16
65438	高技术	1	1	1	1
65439	鸢	1	1	1	5
65440	惧	1	1	1	52
65441	千米	1	1	1	15
65442	配用	2	2	2	35
65443	愁眉不展	2	2	2	22
65444	如云	1	1	1	10
65445	瓢	1	1	1	3
65446	欢颜	1	1	1	10
65447	表决	1	1	1	14
65448	血污	1	1	1	1
65449	鉴赏家	1	1	1	114
65450	中译本	1	1	1	9
65451	删改	1	1	1	2
65452	南货	1	1	1	8
65453	后舱	1	1	1	23
65454	弗里敦市	1	1	1	499
65455	献给	1	1	1	1
65456	衣鱼	1	1	1	1
65457	游兴	1	1	1	11
65458	干戈	1	1	1	17
65459	喝彩声	1	1	1	3
65460	不稂不莠	1	1	1	12
65461	稽留热	1	1	1	216
65462	刀柄	1	1	1	4
65463	顶层	1	1	1	2
65464	懂法	1	1	1	1
65465	防癌	1	1	1	1
65466	周刊	1	1	1	1
65467	归期	1	1	1	5
65468	鲁南区	1	1	1	21
65469	绫椤绸缎	1	1	1	13
65470	借刀杀人	1	1	1	22
65471	快步流星	1	1	1	8
65472	高校	1	1	1	2
65473	综上所述	1	1	1	9
65474	乡	2	2	3	37
65475	核工程	1	1	1	7
65476	惯例	1	1	1	10
65477	司法	1	1	1	113
65478	畏途	1	1	1	1
65479	闪躲	1	1	1	7
65480	方兴未艾	1	1	1	52
65481	咏叹	1	1	1	10
65482	克郎球	1	1	1	1
65483	凉快	2	2	2	16
65484	依此类推	1	1	1	5
65485	清代	1	1	1	61
65486	破蛋	1	1	1	19
65487	重操旧业	1	1	1	18
65488	无愧	1	1	1	10
65489	超声	1	1	1	0
65490	挎包	1	1	1	11
65491	余波	1	1	1	11
65492	风湿病	1	1	1	216
65493	吃苦头	1	1	1	5
65494	甜蜜	1	1	1	13
65495	守节	1	1	1	1
65496	穿云破雾	1	1	1	4
65497	戕贼	1	1	1	26
65498	长葛市	1	1	1	499
65499	扇面儿	1	1	1	1
65500	氧	1	1	1	1
65501	果场	1	1	1	86
65502	明	3	4	5	116
65503	白鳝	1	1	1	4
65504	洒脱	1	1	1	14
65505	嫩黄色	1	1	1	8
65506	消渴	1	1	1	4
65507	前呼后拥	2	2	2	24
65508	奴隶社会	1	1	1	2
65509	彪炳	1	1	1	0
65510	辉钼矿	1	1	1	37
65511	出生于	1	1	1	1
65512	文弱	1	1	1	23
65513	汉武帝	1	1	1	5
65514	验收关	1	1	1	1
65515	高温	1	1	1	10
65516	痢	1	1	1	1
65517	淘洗	1	1	1	9
65518	吃官司	1	1	1	8
65519	日用	1	1	1	2
65520	麦种	1	1	1	7
65521	酣畅淋漓	1	1	1	6
65522	开屏	1	1	1	0
65523	国务委员	2	2	2	25
65524	邯郸市	1	1	1	499
65525	不会	1	1	1	1
65526	战败国	1	1	1	13
65527	身旁	1	1	1	2
65528	迸裂	1	1	1	6
65529	打翻	1	1	1	5
65530	大殿	1	1	1	2
65531	估摸	1	1	1	14
65532	脱位	1	1	1	9
65533	倔犟	1	1	1	7
65534	提炼厂	1	1	1	115
65535	烧纸	1	1	1	0
65536	散会	1	1	1	3
65537	掉色	1	1	1	5
65538	车架	1	1	1	4
65539	怔忡	1	1	1	3
65540	活生生	1	1	1	39
65541	悬铃木	1	1	1	1
65542	积木	1	1	1	29
65543	零售店	1	1	1	10
65544	代表会	1	1	1	1
65545	秃鹫	1	1	1	2
65546	幽林	1	1	1	5
65547	职务	1	1	1	5
65548	识相	1	1	1	2
65549	命在旦夕	1	1	1	13
65550	食粮	1	1	1	3
65551	球艺	1	1	1	2
65552	后母	1	1	1	4
65553	纸片	1	1	1	0
65554	春试	1	1	1	1
65555	凤辇	1	1	1	3
65556	盘儿菜	1	1	1	0
65557	豆芽	1	1	1	2
65558	发报	1	1	1	6
65559	全力以赴	1	1	1	30
65560	填报	1	1	1	3
65561	书香	1	1	1	0
65562	原子价	1	1	1	0
65563	不济	1	1	1	18
65564	楹联	1	1	1	2
65565	凄切	1	1	1	3
65566	治装	1	1	1	1
65567	岸区	1	1	1	171
65568	棍儿	1	1	1	9
65569	饱含	1	1	1	24
65570	触景生情	1	1	1	4
65571	后果	1	1	1	8
65572	文工团	1	1	1	4
65573	开朗	1	2	2	37
65574	该区	1	1	1	6
65575	交易法	1	1	1	113
65576	掌灯	1	1	1	4
65577	上首	1	1	1	9
65578	病倒	1	1	1	21
65579	芜湖市	1	1	1	499
65580	有期	1	1	1	3
65581	莫衷一是	1	1	1	20
65582	流荡	1	1	1	15
65583	宣传画	1	1	1	1
65584	龛	1	1	1	1
65585	年资	1	1	1	0
65586	裤管	1	1	1	3
65587	铁证	1	1	1	7
65588	忠	1	1	1	12
65589	铁板钉钉	1	1	1	28
65590	知底	1	1	1	36
65591	带笑	1	1	1	5
65592	畅销书	1	1	1	0
65593	抓破脸	1	1	1	13
65594	互惠	1	1	1	1
65595	设有	1	1	1	6
65596	高楼大厦	1	1	1	7
65597	微分学	1	1	1	176
65598	痛觉	1	1	1	13
65599	甚至于	1	1	1	8
65600	礼花	1	1	1	5
65601	开放式	1	1	1	129
65602	开发费	1	1	1	136
65603	新法	1	1	1	16
65604	环流	1	1	1	5
65605	豢	1	1	1	11
65606	放	3	11	12	102
65607	咖啡厅	1	1	1	3
65608	断顿	1	1	1	5
65609	匹敌	1	1	1	20
65610	陨星	1	1	1	5
65611	脑溢血	1	1	1	216
65612	一汽	1	1	1	4
65613	瘛	1	1	1	2
65614	人心惟危	1	1	1	22
65615	难得一见	1	1	1	30
65616	秋	2	2	3	29
65617	海豚	1	1	1	1
65618	地震学	1	1	1	176
65619	擦拭	1	1	1	16
65620	仕	1	1	1	3
65621	淅沥	1	1	1	2
65622	真贫	1	1	1	21
65623	令人感动	1	1	1	9
65624	解放区	1	1	1	171
65625	雀	1	1	1	2
65626	蚶子	1	1	1	3
65627	氨	1	1	1	2
65628	胃脘	1	1	1	216
65629	光电磁	1	1	1	0
65630	绕弯儿	2	2	2	17
65631	飘散	1	1	1	3
65632	俄	1	1	1	299
65633	寸木岑楼	1	1	1	16
65634	栓剂	1	1	1	2
65635	趣味性	1	1	1	102
65636	酪素	1	1	1	17
65637	开化	1	1	1	4
65638	长毛绒	1	1	1	0
65639	服装业	1	1	1	149
65640	肃然起敬	2	2	2	31
65641	肩摩毂击	1	1	1	22
65642	善处	1	1	1	1
65643	孝敬	1	1	1	5
65644	增速	1	1	1	6
65645	师生员工	1	1	1	23
65646	岐山	1	1	1	206
65647	生产大队	1	1	1	82
65648	各	2	2	2	14
65649	非金融	1	1	1	0
65650	皮面	1	1	1	9
65651	尨茸	1	1	1	13
65652	措	1	1	1	20
65653	樱花树	1	1	1	70
65654	上院	1	1	1	22
65655	三棉	1	1	1	18
65656	春蕾班	1	1	1	1
65657	毕竟	1	1	2	24
65658	胖墩墩	1	1	1	18
65659	金字塔式	1	1	1	129
65660	多面角	1	1	1	1
65661	放射形	1	1	1	38
65662	函授	1	1	1	2
65663	鞭打	1	1	1	6
65664	诬蔑	1	1	1	20
65665	摇头	1	1	1	14
65666	小秋收	1	1	1	7
65667	惜力	1	1	1	8
65668	贸易厅	1	1	1	24
65669	傻事	1	1	1	1
65670	酸甜苦辣	1	1	1	3
65671	划归	1	1	1	3
65672	会审	1	1	1	11
65673	掠取	2	2	2	37
65674	众议长	2	2	2	19
65675	昭著	1	1	1	62
65676	墙板	1	1	1	35
65677	玉雕	1	1	1	6
65678	溺水	1	1	1	3
65679	圣多明各	1	1	1	71
65680	寸口	1	1	1	5
65681	睡态	1	1	1	26
65682	悭吝	1	1	1	19
65683	称王	1	1	1	3
65684	菜子	1	1	1	1
65685	密押	1	1	1	6
65686	水汽	1	1	1	5
65687	地道战	1	1	1	33
65688	据说	1	1	1	8
65689	钢枪	1	1	1	19
65690	慢性病	1	1	1	216
65691	碧血	1	1	1	3
65692	相位	1	1	1	0
65693	文学史	1	1	1	2
65694	烟囱	1	1	1	31
65695	大白菜	1	1	1	2
65696	会理县	1	1	1	571
65697	习题	1	1	1	2
65698	咕哝	1	1	1	9
65699	计日程功	1	1	1	1
65700	陆川县	1	1	1	571
65701	寝食不安	1	1	1	36
65702	拍戏	1	1	1	1
65703	拉丁舞	1	1	1	16
65704	鲎虫	1	1	1	1
65705	瞬	1	1	1	41
65706	太平无事	1	1	1	14
65707	活火	1	1	1	4
65708	诗剧	1	1	1	53
65709	麻黄	1	1	1	17
65710	保险业	1	1	1	6
65711	轰击	1	1	1	5
65712	鸿蒙	1	1	1	3
65713	圣母	1	1	1	1
65714	育儿	1	1	1	1
65715	意味着	1	1	1	4
65716	今日	1	1	2	23
65717	一再	2	2	2	45
65718	说是	1	1	1	10
65719	放过	1	1	1	2
65720	雷电交加	1	1	1	6
65721	生产经营者	1	1	1	3
65722	肋木	1	1	1	17
65723	腿肚子	1	1	1	1
65724	缓存	1	1	1	5
65725	荷重	1	1	1	4
65726	夜场	1	1	1	2
65727	优雅	1	1	1	10
65728	见证	1	1	1	5
65729	囊	1	1	1	8
65730	花圈	1	1	1	2
65731	健身操	1	1	1	1
65732	鱼尾	1	1	1	8
65733	儋州	1	1	1	116
65734	独居	1	1	1	3
65735	红铃虫	1	1	1	0
65736	悄悄的	1	2	2	44
65737	八方支援	1	1	1	40
65738	求亲	1	1	1	2
65739	下浮	1	1	1	7
65740	巨匾	1	1	1	2
65741	台扇	1	1	1	3
65742	外罩	1	1	1	3
65743	称许	1	1	1	38
65744	饭前	1	1	1	5
65745	从小到大	1	1	1	14
65746	西山区	1	1	1	142
65747	源程序	1	1	1	8
65748	火漆	1	1	1	8
65749	片儿警	1	1	1	23
65750	揣度	1	1	1	21
65751	宣判	1	1	1	6
65752	马丁炉	1	1	1	1
65753	不郎不秀	1	1	1	12
65754	助手	1	1	1	15
65755	澄沙	1	1	1	5
65756	娇艳	1	1	1	8
65757	减慢	1	1	1	5
65758	醢	1	1	1	1
65759	思潮澎湃	1	1	1	7
65760	优惠证	1	1	1	41
65761	脱缰之马	1	1	1	23
65762	慈悲	1	1	1	17
65763	兴致	1	1	1	11
65764	他山之石	1	1	1	3
65765	液态水	1	1	1	42
65766	丁字尺	1	1	1	1
65767	协议价	1	1	1	104
65768	泥足巨人	1	1	1	2
65769	讲话稿	1	1	1	23
65770	打前失	1	1	1	1
65771	藏书家	1	1	1	1
65772	审查员	1	1	1	81
65773	白茅	1	1	1	3
65774	优缺点	1	1	1	4
65775	信服	1	1	1	9
65776	抵京	1	1	1	1
65777	泽及后人	1	1	1	3
65778	男子组	1	1	1	1
65779	帮工	2	2	2	35
65780	凤梨	1	1	1	3
65781	纳谏	1	1	1	3
65782	籼米	1	1	1	1
65783	怒视	1	1	1	3
65784	记录本	1	1	1	3
65785	浩劫	1	1	1	5
65786	斧正	1	1	1	3
65787	草驴	1	1	1	0
65788	化	2	4	4	22
65789	后劲	1	1	1	6
65790	调遣	1	1	1	4
65791	发狠	1	1	2	55
65792	幼林	1	1	1	4
65793	砖窑	1	1	1	5
65794	奇蹄目	1	1	1	5
65795	切实	1	1	1	10
65796	爬犁	1	1	1	3
65797	耐饥	1	1	1	5
65798	娓娓道来	1	1	1	6
65799	黑枣	1	1	1	1
65800	城东区	1	1	1	142
65801	发案率	1	1	1	187
65802	民俗学史	1	1	1	2
65803	罗织	1	1	1	15
65804	离婚	1	1	1	2
65805	追赶	1	1	1	13
65806	照办	1	1	1	0
65807	进发	1	1	1	11
65808	断口	1	1	1	5
65809	用水量	1	1	1	141
65810	老调	1	1	2	6
65811	往还	1	1	1	13
65812	导向	2	2	2	19
65813	废旧	1	1	1	6
65814	怨鬼	1	1	1	2
65815	黑窝	1	1	1	4
65816	全传	1	1	1	10
65817	石铲	1	1	1	3
65818	歌谱	1	1	1	7
65819	参天	1	1	1	13
65820	曲终奏雅	1	1	1	0
65821	马鼻疽	1	1	1	216
65822	忘怀	1	1	1	11
65823	有底	1	1	1	5
65824	形态各异	1	1	1	2
65825	獒	1	1	1	2
65826	家属院	1	1	1	7
65827	反法西斯	1	1	1	10
65828	旁	3	3	4	40
65829	苌	2	2	2	157
65830	松树	1	1	1	13
65831	社区	1	1	1	171
65832	衣袖	1	1	1	5
65833	夸诞	1	1	1	6
65834	请功	1	1	1	1
65835	断气	1	1	1	56
65836	高发区	1	1	1	171
65837	存在论	1	1	1	55
65838	二副	1	1	1	15
65839	劝诱	1	1	1	21
65840	被害	1	1	1	9
65841	预编	1	1	1	4
65842	伊东市	1	1	1	499
65843	大姨	1	1	1	1
65844	羊肚蕈	1	1	1	11
65845	左道旁门	1	1	1	6
65846	众多	1	1	1	44
65847	乌头	1	1	1	45
65848	异军突起	1	1	1	19
65849	内电路	1	1	1	12
65850	先辈	2	2	2	21
65851	核酸	1	1	1	35
65852	保护关税	1	1	1	42
65853	奉命	1	1	1	3
65854	通人	1	1	1	5
65855	动工	2	2	2	7
65856	外国籍	1	1	1	8
65857	老妇	1	1	1	7
65858	五月	1	1	1	2
65859	感染	1	1	1	8
65860	西欧	1	1	1	23
65861	尿布	1	1	1	0
65862	孀妇	1	1	1	3
65863	细石器	1	1	1	145
65864	业内人士	1	1	1	23
65865	股金	1	1	1	4
65866	梆子腔	1	1	1	1
65867	延	2	3	3	29
65868	外胚层	1	1	1	0
65869	上去	1	1	1	2
65870	专制	1	1	1	15
65871	标准舞	1	1	1	16
65872	书简	1	1	2	27
65873	生铁	1	1	1	2
65874	兴旺发达	1	1	1	52
65875	高脚屋	1	1	1	17
65876	进去	1	1	1	7
65877	拳击赛	1	1	1	35
65878	死路一条	1	1	1	6
65879	客运部	1	1	1	53
65880	印绶	1	1	1	0
65881	测绘兵	1	1	1	27
65882	沙洲	1	1	1	3
65883	汗腺	1	1	1	11
65884	甘薯	1	1	1	7
65885	禽兽	2	2	2	23
65886	敞露	2	2	2	33
65887	次官	1	1	1	0
65888	乞求	1	1	1	16
65889	实价	1	1	1	104
65890	艺丛	1	1	1	2
65891	抗灾	1	1	1	4
65892	窜改	1	1	1	10
65893	避难就易	1	1	1	1
65894	旅游局	1	1	1	77
65895	捧	3	3	3	42
65896	放松	1	1	1	4
65897	双季稻	1	1	1	6
65898	女尸	1	1	1	3
65899	隅	1	1	1	6
65900	试图	1	1	1	14
65901	碛	1	1	1	6
65902	制黄	1	1	1	8
65903	毫米波	1	1	1	7
65904	火并	1	1	1	3
65905	领队	2	2	2	15
65906	银行卡	1	1	1	33
65907	斜角	1	1	1	2
65908	晤谈	1	1	1	2
65909	茅山	1	1	1	206
65910	美发	1	1	1	5
65911	慢慢	1	1	1	14
65912	明太祖	1	1	1	5
