word	index	level
喉咙	d#五官	2.0
嗓子	d#五官	2.0
咽喉	d#五官	3.0
牙	d#五官	1.0
牙齿	d#五官	1.0
牙关	d#五官	2.0
脖子	e#躯干	1.0
肩膀	e#躯干	2.0
肩头	e#躯干	2.0
腋窝	e#躯干	3.0
胸脯	e#躯干	2.0
腔	e#躯干	3.0
乳房	e#躯干	3.0
胸膛	e#躯干	3.0
背	e#躯干	1.0
脊背	e#躯干	3.0
脊梁	e#躯干	3.0
肚皮	e#躯干	1.0
肚子	e#躯干	1.0
腹	e#躯干	3.0
腰	e#躯干	1.0
屁股	e#躯干	2.0
臀部	e#躯干	3.0
四肢	f#四肢	2.0
胳膊	f#四肢	1.0
手臂	f#四肢	2.0
臂膀	f#四肢	3.0
手	f#四肢	1.0
手背	f#四肢	1.0
手掌	f#四肢	1.0
拳	f#四肢	2.0
拳头	f#四肢	2.0
巴掌	f#四肢	2.0
手腕	f#四肢	2.0
手心	f#四肢	2.0
指	f#四肢	1.0
手指	f#四肢	1.0
指甲	f#四肢	1.0
指头	f#四肢	1.0
拇指	f#四肢	2.0
食指	f#四肢	2.0
腿	f#四肢	1.0
膝盖	f#四肢	2.0
脚	f#四肢	1.0
足	f#四肢	1.0
脚底	f#四肢	2.0
脚跟	f#四肢	2.0
皮肤	g#皮肤痣	1.0
肌肤	g#皮肤痣	2.0
痣	g#皮肤痣	4.0
眉毛	h#毛发	1.0
头发	h#毛发	1.0
胡须	h#毛发	3.0
睫毛.	h#毛发	3.0
毫毛	h#毛发	3.0
辫子	h#毛发	3.0
发髻	h#毛发	4.0
骨头	i#骨头关节	1.0
骨骼	i#骨头关节	3.0
关节	i#骨头关节	2.0
骨干	i#骨头关节	3.0
骨髓	i#骨头关节	3.0
肌肉	j#肌肉脂肪	2.0
脂肪	j#肌肉脂肪	2.0
器官	k#器官	2.0
心	k#器官	1.0
肺	k#器官	2.0
气管	k#器官	2.0
心脏	k#器官	2.0
肝	k#器官	2.0
胆	k#器官	2.0
脾	k#器官	2.0
肾	k#器官	2.0
肝脏	k#器官	3.0
肠	k#器官	2.0
胃	k#器官	2.0
肠胃	k#器官	2.0
神经	l#经络血管	2.0
穴位	l#经络血管	2.0
血管	l#经络血管	2.0
筋	l#经络血管	3.0
动脉	l#经络血管	3.0
脉搏	l#经络血管	3.0
经络	l#经络血管	4.0
脉络	l#经络血管	4.0
腺	m#腺膜	4.0
膜	m#腺膜	3.0
细胞	n#细胞基因	2.0
基因	n#细胞基因	3.0
卵	o#卵胚胎	2.0
胎	o#卵胚胎	3.0
胚胎	o#卵胚胎	3.0
血	p#血液	1.0
血液	p#血液	2.0
鲜血	p#血液	2.0
汗	q#分泌物	1.0
汗水	q#分泌物	1.0
汗珠	q#分泌物	2.0
口水	q#分泌物	1.0
唾沫	q#分泌物	3.0
唾液	q#分泌物	3.0
痰	q#分泌物	3.0
泪水	q#分泌物	1.0
眼泪	q#分泌物	1.0
鼻涕	q#分泌物	2.0
奶	q#分泌物	1.0
乳汁	q#分泌物	2.0
屎	r#排泄物	1.0
粪	r#排泄物	2.0
粪便	r#排泄物	2.0
尿	r#排泄物	1.0
毛	a#皮毛	1.0
皮	a#皮毛	1.0
羽毛	a#皮毛	1.0
绒毛	a#皮毛	2.0
斑点	a#皮毛	2.0
爪子	b#爪子	1.0
甲	c#壳茧	2.0
壳	c#壳茧	2.0
蛋壳	c#壳茧	2.0
贝壳	c#壳茧	2.0
茧	c#壳茧	3.0
角	d#角	1.0
触角	d#角	2.0
尾巴	e#尾巴鳍	1.0
鳍	e#尾巴鳍	4.0
翅膀	f#翅膀	2.0
苗	a#芽苗	1.0
芽	a#芽苗	2.0
禾苗	a#芽苗	2.0
根	b#根茎藤	1.0
茎	b#根茎藤	2.0
根须	b#根茎藤	3.0
杆	b#根茎藤	4.0
梗	b#根茎藤	4.0
稻草	b#根茎藤	2.0
藤	b#根茎藤	3.0
干	b#根茎藤	2.0
树干	b#根茎藤	2.0
主干	b#根茎藤	3.0
茬	b#根茎藤	4.0
枝	c#枝叶	1.0
树枝	c#枝叶	1.0
树梢	c#枝叶	2.0
枝条	c#枝叶	2.0
枝叶	c#枝叶	2.0
枝丫	c#枝叶	3.0
绿叶	c#枝叶	1.0
树叶	c#枝叶	1.0
落叶	c#枝叶	2.0
荷叶	c#枝叶	1.0
桑叶	c#枝叶	2.0
柳絮	c#枝叶	3.0
花	d#花	1.0
花朵	d#花	1.0
花瓣	d#花	2.0
花苞	d#花	2.0
花粉	d#花	2.0
花蕾	d#花	3.0
花蕊	d#花	3.0
花心	d#花	3.0
果子	e#果实种子	1.0
果实	e#果实种子	2.0
核	e#果实种子	2.0
糠	e#果实种子	4.0
豆荚	e#果实种子	4.0
瓤	e#果实种子	4.0
麦穗	e#果实种子	3.0
稻穗	e#果实种子	3.0
种	e#果实种子	1.0
种子	e#果实种子	1.0
籽	e#果实种子	2.0
细菌	a#细菌	2.0
蘑菇	b#真菌	2.0
香菇	b#真菌	2.0
病毒	a#病毒	3.0
病菌	a#病毒	4.0
事物	a#事物统称	2.0
家具	a#桌椅	1.0
课桌	a#桌椅	1.0
书桌	a#桌椅	1.0
桌子	a#桌椅	1.0
餐桌	a#桌椅	2.0
写字台	a#桌椅	2.0
抽屉	a#桌椅	2.0
椅子	a#桌椅	1.0
板凳	a#桌椅	1.0
凳子	a#桌椅	1.0
沙发	a#桌椅	2.0
书柜	b#橱柜	2.0
书架	b#橱柜	2.0
书橱	b#橱柜	3.0
衣柜	b#橱柜	2.0
床	c#床炕	1.0
铺	c#床炕	2.0
摇篮	c#床炕	2.0
床头	c#床炕	2.0
炕	c#床炕	3.0
电器	d#生活电器	2.0
家电	d#生活电器	2.0
冰箱	d#生活电器	1.0
电视	d#生活电器	1.0
空调	d#生活电器	1.0
洗衣机	d#生活电器	1.0
音响	d#生活电器	2.0
厨具	a#厨具炉灶	2.0
锅	a#厨具炉灶	1.0
电饭锅	a#厨具炉灶	2.0
炉子	a#厨具炉灶	2.0
火炉	a#厨具炉灶	2.0
灶	a#厨具炉灶	3.0
碗	b#餐具	1.0
碗筷	b#餐具	2.0
碗碟	b#餐具	2.0
勺于	b#餐具	3.0
筷子	b#餐具	1.0
漏勺	b#餐具	2.0
叉	b#餐具	3.0
叉子	b#餐具	2.0
刀叉	b#餐具	2.0
餐刀	b#餐具	2.0
瓢	b#餐具	2.0
杯子	b#餐具	3.0
盘	b#餐具	1.0
盘子	b#餐具	1.0
碟子	b#餐具	1.0
拖把	c#洗涤打扫用品	2.0
扫帚	c#洗涤打扫用品	2.0
笤帚	c#洗涤打扫用品	4.0
牙膏	c#洗涤打扫用品	2.0
毛巾	c#洗涤打扫用品	1.0
手绢	c#洗涤打扫用品	2.0
手帕	c#洗涤打扫用品	2.0
刷于	c#洗涤打扫用品	1.0
牙刷	c#洗涤打扫用品	1.0
钩	c#洗涤打扫用品	2.0
钩子	c#洗涤打扫用品	2.0
肥皂	c#洗涤打扫用品	1.0
香皂	c#洗涤打扫用品	1.0
纸巾	c#洗涤打扫用品	1.0
器皿	d#器皿	3.0
瓶	d#器皿	1.0
瓶子	d#器皿	1.0
花瓶	d#器皿	2.0
壶	d#器皿	2.0
盆	d#器皿	1.0
花盆	d#器皿	2.0
桶	d#器皿	1.0
罐	d#器皿	3.0
坛子	d#器皿	3.0
瓦罐	d#器皿	3.0
缸	d#器皿	2.0
箱	e#箱盒篮筐包袋套	1.0
箱子	e#箱盒篮筐包袋套	1.0
信箱	e#箱盒篮筐包袋套	2.0
盒	e#箱盒篮筐包袋套	1.0
盒子	e#箱盒篮筐包袋套	1.0
匣子	e#箱盒篮筐包袋套	3.0
篮子	e#箱盒篮筐包袋套	1.0
笼子	e#箱盒篮筐包袋套	2.0
鸟笼	e#箱盒篮筐包袋套	2.0
筐	e#箱盒篮筐包袋套	3.0
箩筐	e#箱盒篮筐包袋套	3.0
包	e#箱盒篮筐包袋套	1.0
书包	e#箱盒篮筐包袋套	1.0
背包	e#箱盒篮筐包袋套	2.0
钱包	e#箱盒篮筐包袋套	2.0
腰包	e#箱盒篮筐包袋套	2.0
袋	e#箱盒篮筐包袋套	2.0
口袋	e#箱盒篮筐包袋套	2.0
塑料袋	e#箱盒篮筐包袋套	2.0
兜	e#箱盒篮筐包袋套	3.0
套	e#箱盒篮筐包袋套	2.0
套子	e#箱盒篮筐包袋套	2.0
灯	f#电灯火把蜡烛	1.0
电灯	f#电灯火把蜡烛	1.0
台灯	f#电灯火把蜡烛	2.0
油灯	f#电灯火把蜡烛	2.0
灯笼	f#电灯火把蜡烛	2.0
火把	f#电灯火把蜡烛	2.0
火炬	f#电灯火把蜡烛	2.0
火柴	f#电灯火把蜡烛	2.0
蜡烛	f#电灯火把蜡烛	2.0
镜子	g#镜	1.0
放大镜	g#镜	2.0
望远镜	g#镜	2.0
显微镜	g#镜	3.0
明镜	g#镜	3.0
眼镜	g#镜	1.0
钟	h#钟表日历	2.0
闹钟	h#钟表日历	2.0
表	h#钟表日历	1.0
手表	h#钟表日历	1.0
日历	h#钟表日历	2.0
针	i#针线纽扣	2.0
线	i#针线纽扣	1.0
丝线	i#针线纽扣	3.0
结	i#针线纽扣	2.0
扣子	i#针线纽扣	2.0
纽扣	i#针线纽扣	2.0
被子	j#床上用品	1.0
被褥	j#床上用品	3.0
垫子	j#床上用品	2.0
毯子	j#床上用品	2.0
枕头	j#床上用品	1.0
床单	j#床上用品	2.0
帐子	j#床上用品	2.0
凉席	j#床上用品	2.0
罩	j#床上用品	3.0
装饰	k#装饰品	3.0
流苏	k#装饰品	4.0
饰品	k#装饰品	3.0
首饰	k#装饰品	3.0
戒指	k#装饰品	3.0
项链	k#装饰品	3.0
伞	l#伞扇	1.0
雨伞	l#伞扇	1.0
扇	l#伞扇	1.0
扇子	l#伞扇	1.0
口红	m#化妆用品	2.0
香水	m#化妆用品	2.0
胭脂	m#化妆用品	3.0
脂粉	m#化妆用品	4.0
绳子	n#小用品	2.0
绳索	n#小用品	3.0
缆绳	n#小用品	4.0
铁链	n#小用品	3.0
铁索	n#小用品	3.0
皮带	n#小用品	2.0
环	n#小用品	2.0
圈	n#小用品	2.0
书签	n#小用品	2.0
锁	n#小用品	2.0
钥匙	n#小用品	2.0
窗帘	o#家纺	2.0
幕	o#家纺	2.0
地毯	o#家纺	2.0
衣料	a#面料	3.0
面料	a#面料	4.0
棉	a#面料	1.0
皮	a#面料	1.0
纱	a#面料	1.0
丝	a#面料	1.0
布	a#面料	1.0
布匹	a#面料	2.0
皮革	a#面料	2.0
丝绸	a#面料	2.0
帆布	a#面料	3.0
纤维	a#面料	3.0
绸缎	a#面料	4.0
锦缎	a#面料	4.0
丝绒	a#面料	4.0
纺织品	a#面料	3.0
织物	a#面料	4.0
毛衣	b#衣服	1.0
棉衣	b#衣服	1.0
衣服	b#衣服	1.0
背心	b#衣服	2.0
衬衫	b#衣服	2.0
穿戴	b#衣服	2.0
穿着	b#衣服	2.0
服装	b#衣服	2.0
内衣	b#衣服	2.0
衣裳	b#衣服	2.0
服饰	b#衣服	3.0
衣衫	b#衣服	3.0
衣着	b#衣服	4.0
装束	b#衣服	4.0
大衣	b#衣服	1.0
外衣	b#衣服	1.0
外套	b#衣服	2.0
袍子	b#衣服	3.0
礼服	b#衣服	2.0
西服	b#衣服	2.0
西装	b#衣服	2.0
便衣	b#衣服	3.0
便装	b#衣服	3.0
铠甲	b#衣服	4.0
雨衣	b#衣服	2.0
蓑衣	b#衣服	4.0
制服	b#衣服	2.0
时装	b#衣服	3.0
奇装异服	b#衣服	3.0
裤子	b#衣服	1.0
裙子	b#衣服	2.0
连衣裙	b#衣服	2.0
腰	c#衣服的部分	1.0
口袋	c#衣服的部分	1.0
衣袋	c#衣服的部分	2.0
兜	c#衣服的部分	3.0
袖子	c#衣服的部分	2.0
衣袖	c#衣服的部分	2.0
衣襟	c#衣服的部分	3.0
领子	c#衣服的部分	2.0
衣领	c#衣服的部分	2.0
头巾围巾	d#巾帽	2.0
红领巾	d#巾帽	2.0
领带	d#巾帽	1.0
领结	d#巾帽	2.0
哈达	d#巾帽	2.0
手套	d#巾帽	2.0
帽子	d#巾帽	1.0
斗笠	d#巾帽	1.0
毡帽	d#巾帽	4.0
鞋	e#鞋袜	1.0
鞋子	e#鞋袜	1.0
拖鞋	e#鞋袜	2.0
皮鞋	e#鞋袜	2.0
凉鞋	e#鞋袜	2.0
运动鞋	e#鞋袜	2.0
靴子	e#鞋袜	3.0
袜子	e#鞋袜	2.0
天地	a#宇宙	2.0
字宙	a#宇宙	2.0
天体	a#宇宙	3.0
乾坤	a#宇宙	4.0
大自然	a#宇宙	1.0
自然	a#宇宙	2.0
自然界	a#宇宙	2.0
星星	b#星辰	1.0
星斗	b#星辰	2.0
星球	b#星辰	2.0
天河	b#星辰	2.0
银河	b#星辰	2.0
星辰	b#星辰	4.0
北斗星	b#星辰	1.0
流星	b#星辰	2.0
陨石	b#星辰	4.0
卫星	b#星辰	2.0
恒星	b#星辰	3.0
行星	b#星辰	3.0
火星	b#星辰	2.0
日	c#日月	1.0
太阳	c#日月	1.0
烈日	c#日月	2.0
朝阳	c#日月	2.0
落日	c#日月	2.0
夕阳	c#日月	2.0
斜阳	c#日月	3.0
残阳	c#日月	4.0
月	c#日月	1.0
月亮	c#日月	1.0
月球	c#日月	2.0
嫦娥	c#日月	3.0
婵娟	c#日月	4.0
月牙儿	c#日月	2.0
皓月	c#日月	4.0
地球	d#地球	1.0
寒带	d#地球	3.0
热带	d#地球	3.0
温带	d#地球	3.0
亚热带	d#地球	3.0
北极	d#地球	2.0
南极	d#地球	2.0
赤道	d#地球	3.0
岩层	d#地球	4.0
大陆	a#山地	2.0
陆地	a#山地	2.0
山	a#山地	1.0
山川	a#山地	2.0
山峰	a#山地	2.0
山脉	a#山地	3.0
青山	a#山地	1.0
荒山	a#山地	2.0
深山	a#山地	2.0
丘陵	a#山地	2.0
山岭	a#山地	2.0
山冈	a#山地	3.0
山杏	a#山地	3.0
山丘	a#山地	3.0
崇山峻岭	a#山地	3.0
峰峦	a#山地	4.0
坡	a#山地	1.0
山坡	a#山地	1.0
山顶	a#山地	2.0
山脚	a#山地	2.0
山头	a#山地	2.0
山腰	a#山地	2.0
半山腰	a#山地	2.0
高峰	a#山地	3.0
山巅	a#山地	4.0
泰山	a#山地	2.0
火山	a#山地	2.0
雪山	a#山地	1.0
冰川	a#山地	2.0
沟	a#山地	1.0
山沟	a#山地	2.0
山谷	a#山地	2.0
峡谷	a#山地	3.0
幽谷	a#山地	3.0
沟壑	a#山地	4.0
山崖	a#山地	3.0
悬崖	a#山地	3.0
悬崖峭壁	a#山地	3.0
山野	b#平地	2.0
田野	b#平地	2.0
原野	b#平地	2.0
荒野	b#平地	3.0
荒原	b#平地	3.0
旷野	b#平地	4.0
高原	b#平地	2.0
平地	b#平地	2.0
平原	b#平地	2.0
草地	b#平地	1.0
草原	b#平地	1.0
草坪	b#平地	2.0
草滩	b#平地	3.0
湿地	b#平地	3.0
沼泽	b#平地	3.0
沙漠	c#沙漠绿洲	2.0
戈壁	c#沙漠绿洲	2.0
荒漠	c#沙漠绿洲	3.0
绿洲	c#沙漠绿洲	2.0
岛	d#岛屿礁石	2.0
岛屿	d#岛屿礁石	3.0
礁石	d#岛屿礁石	4.0
海滩	e#滩岸	2.0
沙滩	e#滩岸	2.0
海岸	e#滩岸	2.0
河岸	e#滩岸	2.0
海	f#海洋海峡	1.0
海洋	f#海洋海峡	1.0
海峡	f#海洋海峡	2.0
河	g#江河溪	1.0
江	g#江河溪	1.0
河流	g#江河溪	2.0
江河	g#江河溪	2.0
水流	g#江河溪	3.0
运河	g#江河溪	3.0
急流	g#江河溪	3.0
激流	g#江河溪	3.0
主流	g#江河溪	3.0
支流	g#江河溪	3.0
港	g#江河溪	2.0
湾	g#江河溪	2.0
河床	g#江河溪	3.0
河谷	g#江河溪	3.0
上游	g#江河溪	2.0
下流	g#江河溪	2.0
下游	g#江河溪	2.0
中下游	g#江河溪	2.0
流域	g#江河溪	3.0
上流	g#江河溪	3.0
溪	g#江河溪	2.0
溪流	g#江河溪	3.0
细流	g#江河溪	3.0
山润	g#江河溪	4.0
湖	h#湖池	1.0
湖泊	h#湖池	2.0
池	h#湖池	1.0
水池	h#湖池	1.0
塘	h#湖池	2.0
池塘	h#湖池	2.0
潭	h#湖池	3.0
深渊	h#湖池	3.0
泉	i#泉瀑	1.0
泉水	i#泉瀑	1.0
山泉	i#泉瀑	2.0
喷泉	i#泉瀑	2.0
温泉	i#泉瀑	2.0
瀑布	i#泉瀑	2.0
地	j#田地	1.0
田	j#田地	1.0
稻田	j#田地	1.0
田地	j#田地	1.0
土地	j#田地	1.0
耕地	j#田地	2.0
农田	j#田地	2.0
水田	j#田地	2.0
暴风	a#风	1.0
狂风	a#风	2.0
台风	a#风	2.0
轻风	a#风	2.0
微风	a#风	2.0
寒风	a#风	2.0
冷风	a#风	1.0
旋风	a#风	1.0
龙卷风	a#风	2.0
北风	a#风	2.0
春风	a#风	1.0
秋风	a#风	1.0
东风	a#风	1.0
风雨	a#风	2.0
狂风暴雨	a#风	2.0
暴风	a#风	2.0
骤雨	a#风	3.0
凄风苦雨	a#风	4.0
云	b#云霞彩虹	1.0
云彩	b#云霞彩虹	2.0
云朵	b#云霞彩虹	2.0
乌云	b#云霞彩虹	1.0
阴云	b#云霞彩虹	2.0
浮云	b#云霞彩虹	3.0
彩霞	b#云霞彩虹	2.0
晚霞	b#云霞彩虹	2.0
朝霞	b#云霞彩虹	2.0
云霞	b#云霞彩虹	3.0
彩虹	b#云霞彩虹	2.0
雨	c#雨雪	1.0
雨点	c#雨雪	1.0
暴雨	c#雨雪	2.0
细雨	c#雨雪	2.0
阴雨	c#雨雪	2.0
暴风雨	c#雨雪	2.0
雷阵雨	c#雨雪	2.0
毛毛雨	c#雨雪	2.0
倾盆大雨	c#雨雪	2.0
冰	c#雨雪	1.0
雪	c#雨雪	1.0
小雪	c#雨雪	1.0
雪花	c#雨雪	1.0
冰雪	c#雨雪	2.0
积雪	c#雨雪	2.0
霜	d#霜露雾	2.0
秋霜	d#霜露雾	3.0
露	d#霜露雾	2.0
露水	d#霜露雾	2.0
露珠	d#霜露雾	2.0
寒露	d#霜露雾	3.0
雾	d#霜露雾	2.0
云雾	d#霜露雾	2.0
薄雾	d#霜露雾	3.0
雾篱	d#霜露雾	4.0
雷	e#雷电	2.0
闷雷	e#雷电	3.0
霹雳	e#雷电	3.0
雷电	e#雷电	2.0
闪电	e#雷电	2.0
潮水	f#潮	2.0
潮头	f#潮	3.0
春潮	f#潮	3.0
大潮	f#潮	3.0
高潮	f#潮	3.0
潮汛	f#潮	4.0
水土	a#水	2.0
水	a#水	1.0
水分	a#水	2.0
流水	a#水	2.0
水流	a#水	2.0
洪水	a#水	2.0
山洪	a#水	3.0
积水	a#水	2.0
雨水	a#水	1.0
水珠	a#水	1.0
汁	a#水	1.0
汁液	a#水	2.0
泡	a#水	1.0
泡沫	a#水	2.0
浪	a#水	1.0
浪花	a#水	1.0
海浪	a#水	1.0
波浪	a#水	2.0
波涛	a#水	2.0
巨浪	a#水	2.0
惊涛骇浪	a#水	3.0
波澜	a#水	4.0
碧波	a#水	3.0
涟漪	a#水	4.0
气	b#气	1.0
气体	b#气	2.0
寒气	b#气	2.0
冷气	b#气	2.0
寒流	b#气	3.0
热气	b#气	2.0
热浪	b#气	3.0
空气	b#气	1.0
大气	b#气	3.0
氧气	b#气	2.0
水蒸气	b#气	2.0
火	a#火	1.0
火花	a#火	2.0
火焰	a#火	2.0
烈火	a#火	2.0
炮火	a#火	2.0
野火	a#火	2.0
火种	a#火	3.0
篝火	a#火	4.0
灯火	a#火	2.0
焰火	a#火	3.0
火树银花	a#火	4.0
烟	b#烟	1.0
烟雾	b#烟	2.0
炊烟	b#烟	3.0
硝烟	b#烟	4.0
光	a#光	1.0
光明	a#光	1.0
光芒	a#光	2.0
光线	a#光	2.0
亮光	a#光	2.0
光辉	a#光	3.0
光泽	a#光	3.0
阳光	a#光	1.0
晨光	a#光	2.0
霞光	a#光	2.0
晨曦	a#光	4.0
曙光	a#光	4.0
朝晖	a#光	4.0
月光	a#光	1.0
月色	a#光	2.0
灯光	a#光	1.0
火光	a#光	2.0
星光	a#光	2.0
烛光	a#光	2.0
闪光	a#光	2.0
激光	a#光	3.0
晕	b#影	4.0
影	b#影	2.0
影子	b#影	2.0
阴影	b#影	2.0
背影	b#影	2.0
身影	b#影	3.0
倒影	b#影	2.0
矿产	a#矿物	3.0
矿石	a#矿物	3.0
矿物	a#矿物	3.0
煤矿	a#矿物	3.0
钙	b#化学物	3.0
碳	b#化学物	3.0
硫	b#化学物	4.0
酒精	b#化学物	3.0
糖	b#化学物	1.0
淀粉	b#化学物	3.0
蛋白质	b#化学物	3.0
电子	b#化学物	4.0
分子	b#化学物	4.0
土	a#土	1.0
泥土	a#土	1.0
沙土	a#土	2.0
土壤	a#土	3.0
灰	a#土	1.0
灰尘	a#土	1.0
尘土	a#土	2.0
烟尘	a#土	2.0
尘埃	a#土	3.0
风沙	a#土	3.0
灰烬	a#土	4.0
污垢	b#垢	3.0
污秽	b#垢	4.0
污浊	b#垢	4.0
锈	b#垢	4.0
花纹	a#纹	2.0
年轮	a#纹	2.0
裂纹	a#纹	3.0
纹理	a#纹	3.0
皱	a#纹	3.0
皱纹	a#纹	3.0
褶皱	a#纹	4.0
痕迹	b#印迹	3.0
化石	b#印迹	3.0
印迹	b#印迹	3.0
遗迹	b#印迹	4.0
雪泥鸿爪	b#印迹	4.0
脚印	b#印迹	2.0
足迹	b#印迹	3.0
血迹	b#印迹	2.0
血泊	b#印迹	3.0
伤疤	b#印迹	3.0
伤痕	b#印迹	3.0
色	a#颜色统称	1.0
彩色	a#颜色统称	1.0
颜色	a#颜色统称	1.0
色彩	a#颜色统称	2.0
色调	a#颜色统称	3.0
杂色	a#颜色统称	3.0
色泽	a#颜色统称	4.0
正色	a#颜色统称	4.0
黑色	b#颜色	1.0
灰色	b#颜色	1.0
褐色	b#颜色	2.0
棕色	b#颜色	2.0
咖啡色	b#颜色	2.0
白色	b#颜色	1.0
银色	b#颜色	2.0
红色	b#颜色	1.0
粉色	b#颜色	2.0
黄色	b#颜色	1.0
金色	b#颜色	1.0
橙色	b#颜色	2.0
蓝色	b#颜色	1.0
绿色	b#颜色	1.0
新绿	b#颜色	3.0
紫色	b#颜色	1.0
气	a#气味	1.0
气味	a#气味	2.0
味道	a#气味	2.0
气息	a#气味	3.0
芬芳	a#气味	2.0
清香	a#气味	2.0
幽香	a#气味	3.0
恶臭	a#气味	2.0
味道	b#味道	2.0
滋味	b#味道	3.0
原汁原味	b#味道	3.0
声	a#声音	1.0
声音	a#声音	1.0
回音	a#声音	2.0
声响	a#声音	2.0
响声	a#声音	2.0
音响	a#声音	2.0
噪音	a#声音	3.0
动静	a#声音	3.0
回响	a#声音	3.0
声浪	a#声音	3.0
声波	a#声音	4.0
口音	a#声音	2.0
嗓子	a#声音	2.0
嗓门儿	a#声音	3.0
嗓音	a#声音	3.0
铃声	a#声音	1.0
钟声	a#声音	1.0
呼噜	a#声音	3.0
鼾声	a#声音	4.0
掌声	a#声音	2.0
口哨儿	a#声音	2.0
干粮	a#粮食	2.0
粮食	a#粮食	2.0
米	a#粮食	1.0
糯米	a#粮食	3.0
面	a#粮食	1.0
面粉	a#粮食	1.0
料	b#饲料	2.0
饲料	b#饲料	2.0
食料	b#饲料	3.0
饵	b#饲料	3.0
鱼饵	b#饲料	3.0
食品	c#食物	1.0
食物	c#食物	1.0
饭	c#食物	1.0
饭菜	c#食物	2.0
盒饭	c#食物	2.0
罐头	c#食物	2.0
零食	c#食物	1.0
副食	c#食物	3.0
主食	c#食物	3.0
米饭	c#食物	1.0
糊	c#食物	2.0
粥	c#食物	2.0
面	c#食物	1.0
面包	c#食物	1.0
面条儿	c#食物	1.0
馒头	c#食物	1.0
馍	c#食物	3.0
饼	c#食物	1.0
饼子	c#食物	1.0
饺子	c#食物	1.0
包子	c#食物	1.0
汤圆	c#食物	2.0
元宵	c#食物	2.0
粽子	c#食物	2.0
菜	d#菜肴	1.0
汤	d#菜肴	1.0
料理	d#菜肴	3.0
菜肴	d#菜肴	3.0
羹	d#菜肴	4.0
美食	d#菜肴	2.0
美味	d#菜肴	2.0
山珍海味	d#菜肴	3.0
佳肴	d#菜肴	4.0
西餐	d#菜肴	2.0
中餐	d#菜肴	2.0
小吃	d#菜肴	2.0
火锅	d#菜肴	2.0
烧烤	d#菜肴	2.0
肉菜	d#菜肴	2.0
荤菜	d#菜肴	2.0
海鲜	d#菜肴	2.0
素菜	d#菜肴	2.0
素食	d#菜肴	2.0
烤鸭	d#菜肴	2.0
馅儿	e#食材	3.0
豆腐	e#食材	2.0
粉丝	e#食材	2.0
蛋	e#食材	1.0
鸡蛋	e#食材	1.0
调料	f#调味品	2.0
糖	f#调味品	1.0
醋	f#调味品	2.0
油	f#调味品	2.0
盐	f#调味品	2.0
酱油	f#调味品	2.0
酱	f#调味品	3.0
点心	g#点心甜品	2.0
甜品	g#点心甜品	2.0
早点	g#点心甜品	1.0
蛋糕	g#点心甜品	2.0
糕点	g#点心甜品	2.0
年糕	g#点心甜品	2.0
饼干	g#点心甜品	1.0
月饼	g#点心甜品	1.0
雪糕	g#点心甜品	2.0
冰棍儿	g#点心甜品	2.0
冰激凌	g#点心甜品	2.0
糖	h#糖果	1.0
糖果	h#糖果	2.0
巧克力	h#糖果	1.0
口香糖	h#糖果	1.0
核桃	h#糖果	2.0
瓜子	h#糖果	1.0
冷饮	i#饮品	2.0
饮料	i#饮品	2.0
豆浆	i#饮品	2.0
汽水	i#饮品	1.0
果汁	i#饮品	1.0
奶粉	i#饮品	1.0
牛奶	i#饮品	1.0
酸奶	i#饮品	2.0
纯净水	i#饮品	2.0
矿泉水	i#饮品	2.0
茶	i#饮品	1.0
咖啡	i#饮品	2.0
酒	j#酒	2.0
酒水	j#酒	3.0
白酒	j#酒	3.0
啤酒	j#酒	3.0
葡萄酒	j#酒	3.0
东西	a#物体统称	1.0
家伙	a#物体统称	2.0
物体	a#物体统称	2.0
物质	a#物体统称	3.0
庞然大物	a#物体统称	3.0
身外之物	a#物体统称	4.0
载体	b#物体	3.0
中介	b#物体	4.0
整体	b#物体	3.0
固体	b#物体	2.0
气体	b#物体	2.0
液体	b#物体	2.0
结晶	b#物体	3.0
电源	b#物体	3.0
能源	b#物体	3.0
水源	b#物体	3.0
资源	a#生产资料	2.0
物资	a#生产资料	3.0
料	a#生产资料	2.0
材料	a#生产资料	2.0
原料	a#生产资料	3.0
燃料	a#生产资料	3.0
养料	a#生产资料	3.0
品	a#日用品	1.0
用品	a#日用品	1.0
日用品	a#日用品	1.0
物品	a#日用品	2.0
陈设	a#日用品	3.0
瓷器	a#日用品	3.0
器材	a#日用品	2.0
器具	a#日用品	2.0
道具	a#日用品	3.0
器械	a#日用品	3.0
设备	a#日用品	2.0
配备	a#日用品	3.0
设施	a#日用品	3.0
装备	a#日用品	4.0
装置	a#日用品	4.0
行李	a#日用品	2.0
包袱	a#日用品	3.0
包裹	a#日用品	3.0
行囊	a#日用品	4.0
货	b#商品	2.0
货物	b#商品	2.0
商品	b#商品	2.0
部件	c#工业品	3.0
产品	c#工业品	2.0
样品	c#工业品	2.0
成品	c#工业品	3.0
精品	c#工业品	3.0
标本	c#工业品	4.0
样本	c#工业品	4.0
农产品	d#农产品	2.0
水产品	d#农产品	2.0
特产	d#农产品	2.0
宝	e#宝物	1.0
宝贝	e#宝物	2.0
宝物	e#宝物	2.0
国宝	e#宝物	2.0
珠宝	e#宝物	2.0
无价之宝	e#宝物	2.0
珍宝	e#宝物	3.0
